Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
40649453-c6ea-3702-9502-1b21899b20c7,08bcda9c-f8c8-3244-82d4-fc306a7a55d3,Jesus702 Crona259,M,GENERAL PRACTICE,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,02118,42.33196,-71.020173,295
1ee17ae7-41ba-3d92-91ef-1b9a5c9a8e4f,37c0de84-bcaf-3624-82bf-a89b2ac441b8,Dinah304 Schaefer657,F,GENERAL PRACTICE,85 HERRICK STREET,BEVERLY,MA,01915,42.556659,-70.84496,1148
664d14d1-a9e7-3119-b069-f64d93db89c0,4861d01f-019c-3dac-a153-8334e50919f9,Jame231 Jacobi462,M,GENERAL PRACTICE,81 HIGHLAND AVENUE,SALEM,MA,01970,42.50128,-70.897502,1890
41e7ee2b-5286-34ee-acdf-b4616071be92,a0b6ec0c-e587-3b2a-bf9f-248849f29ee5,Edmundo94 Leffler128,M,GENERAL PRACTICE,736 CAMBRIDGE STREET,BRIGHTON,MA,02135,42.33196,-71.020173,208
ec88a6bc-7008-367e-9e59-d4d1c3293bf2,4f3a530e-a2f7-3de0-9a09-c0a70a9ab894,Ashlyn643 Walker122,F,GENERAL PRACTICE,725 NORTH STREET,PITTSFIELD,MA,01201,42.452045,-73.26054,1269
2a948a41-15c3-3945-b9d1-26b58944a4f4,f71ce1a9-cca7-3295-9a1e-c88ac3479b6f,Amalia471 Armendáriz135,F,GENERAL PRACTICE,157 UNION STREET,MARLBOROUGH,MA,01752,42.349617,-71.547214,1156
70cd884a-fddc-30f2-b0f3-dd19828438d6,c44f361c-2efb-3050-8f97-0354a12e2920,Louetta798 Thompson596,F,GENERAL PRACTICE,680 CENTER STREET,BROCKTON,MA,02302,42.082543,-71.024638,2091
775fd428-b572-305c-9a7d-1cf702091c29,331f4c11-d298-308b-aaa1-d7825b29b57f,Eleonora961 Langosh790,F,GENERAL PRACTICE,201 HIGHLAND STREET,CLINTON,MA,01510,42.411887,-71.690005,770
e7570f1d-d213-3791-9b62-17cc8577ae47,b1ddf812-1fdd-3adf-b1d5-32cc8bd07ebb,Ingrid581 Jacobson885,F,GENERAL PRACTICE,275 SANDWICH STREET,PLYMOUTH,MA,02360,41.897892,-70.62403,2493
edcc348e-2d0c-3ef9-9499-77d07e830ea5,6be05ccf-ef94-341f-a2a3-1cf9bfde1b18,Robbie31 Friesen796,F,GENERAL PRACTICE,107 LINCOLN STREET,WORCESTER,MA,01605,42.269478,-71.807783,823
6f4f1a49-6837-3d6c-91ea-d8928825c6ac,b0e04623-b02c-3f8b-92ea-943fc4db60da,Dong972 Oberbrunner298,M,GENERAL PRACTICE,295 VARNUM AVENUE,LOWELL,MA,01854,42.638893,-71.32210699999997,2943
b6de9efb-487b-35af-b2a8-3c63192229f2,ebc3f5c4-6700-34af-8323-85621c313726,Horacio317 Casas271,M,GENERAL PRACTICE,115 WEST SILVER STREET,WESTFIELD,MA,01085,42.138838,-72.755911,304
cf1929c2-292a-3097-a3a2-37ac8d320edd,fd328395-ab1d-35c6-a2d0-d05a9a79cf11,Lurlene215 Windler79,F,GENERAL PRACTICE,271 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,1061
cab7655f-0fa6-3ff4-9c29-c963ed19b979,d692e283-0833-3201-8e55-4f868a9c0736,Berry486 Borer986,M,GENERAL PRACTICE,585 LEBANON STREET,MELROSE,MA,02176,42.455723,-71.05901899999998,3606
f5bb1af6-2296-3300-9e1e-598c48f73c1a,d78e84ec-30aa-3bba-a33a-f29a3a454662,Jaclyn627 Kuhic920,F,GENERAL PRACTICE,55 FRUIT STREET,BOSTON,MA,02114,42.33196,-71.020173,513
1676178f-f963-370e-abee-f55df46b9f61,8ad64ecf-c817-3753-bee7-006a8e662e06,Thea616 Harris789,F,GENERAL PRACTICE,88 WASHINGTON STREET,TAUNTON,MA,02780,41.903323,-71.094984,2356
f46af6c8-2336-3470-8f36-5c252bf304be,23834663-ed53-3da9-b330-d6e1ecb8428e,Isreal8 Kihn564,M,GENERAL PRACTICE,363 HIGHLAND AVENUE,FALL RIVER,MA,02720,41.725351,-71.094162,2213
a823b02e-b6e2-36ff-8936-a528bb911f55,44bef9d3-91c2-3005-93e0-ccf436348ff0,Nelda514 Blanda868,F,GENERAL PRACTICE,243 CHARLES STREET,BOSTON,MA,02114,42.33196,-71.020173,129
eebc4e8c-f4e1-386e-9d64-fc946d920f3a,60457c13-adb2-3415-82c5-86ab5dab5f93,Margery365 Paucek755,F,GENERAL PRACTICE,759 CHESTNUT STREET,SPRINGFIELD,MA,01199,42.115454,-72.539978,1908
1e951011-5aff-3209-a2f1-6301ce30687b,a9f20dc1-5147-3789-bcef-bbecb41c5983,Denisse335 Schulist381,F,GENERAL PRACTICE,70 EAST STREET,METHUEN,MA,01844,42.742751,-71.178588,605
2eb1a8cd-7365-3be0-9ee6-56395b080a1e,7fb56531-86bd-3e4a-8619-4df9942da309,Reynaldo722 Ebert178,M,GENERAL PRACTICE,148 CHESTNUT STREET,NEEDHAM,MA,02494,42.281593,-71.242414,998
6f12f127-e88d-358a-8019-f95b0be241ef,03347b4d-994e-302b-848b-58019a4e274d,Alix578 Lynch190,F,GENERAL PRACTICE,133 OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,01742,42.269478,-71.807783,1563
581f8c24-1288-370a-b9b7-ebaeca76a4ea,cb6a50e0-af76-3758-99ad-3200ede03fff,Trina350 Cummings51,F,GENERAL PRACTICE,330 BROOKLINE AVENUE,BOSTON,MA,02215,42.33196,-71.020173,396
7877293d-92a4-3172-8629-381cd6b69344,9a7149fa-49fc-3c87-b935-d29c55808717,Rudolf736 Mayert710,M,GENERAL PRACTICE,125 PARKER HILL AVENUE,BOSTON,MA,02120,42.33196,-71.020173,120
b57d6cf6-143a-3919-af5c-9969659ab2aa,24cb4eab-6166-3530-bddc-a5a8a14a4fc1,Wilton999 Pollich983,M,GENERAL PRACTICE,14 PROSPECT STREET,MILFORD,MA,01757,42.158692,-71.521419,3865
f2c8f0ea-586a-37d3-b4fc-9db880b659ae,e44f438a-601b-30fb-85eb-bfaf8ddcb5ad,Domenica436 Tremblay80,F,GENERAL PRACTICE,242 GREEN STREET,GARDNER,MA,01440,42.586516,-71.988062,823
4eeb39ab-5b82-3ee5-88ab-2fd8843dacfa,ac8356a5-78f8-3a63-8a1e-59e832fd54e7,Jocelyn538 Green467,F,GENERAL PRACTICE,200 GROTON ROAD,AYER,MA,01432,42.562221,-71.58484399999998,1368
619ca12f-d99a-38e5-a0a4-2a40d038817c,db0acede-4abe-3c01-8d03-5c68a190d8c7,Daren950 Nienow652,M,GENERAL PRACTICE,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,1878
5eb4c9f6-74d9-3967-ab14-fc825b2fdf6a,3d10019f-c88e-3de5-9916-6107b9c0263d,Van763 Franecki195,F,GENERAL PRACTICE,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,2065
fe2fa3d2-d6d1-31ff-ac63-001efde3241d,f4e7709c-02f6-37ca-aeea-8247d74e88e7,Leonie332 Hirthe744,F,GENERAL PRACTICE,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,1263
b94cd676-e49c-3f7a-b3fc-5749257fb78d,12c9daf5-a29c-36c9-ac55-28972463e566,Patria17 Rutherford999,F,GENERAL PRACTICE,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,1776
c69a1364-b943-36d0-b0a1-87b8bb3013db,27379046-608b-32f0-9df7-8c833cf5d11d,Abel832 Mosciski958,M,GENERAL PRACTICE,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,439
bf08a055-fc46-3467-a26e-1ed5cc9d1010,226098a2-6a40-3588-b5bb-db56c3a30a04,Hal307 Renner328,M,GENERAL PRACTICE,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,2282
d802019f-bf3e-3e28-9ae8-c9487b6f3b8e,b7175ab4-bde5-3848-891b-579bccb77c7c,Arnette709 Conroy74,F,GENERAL PRACTICE,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,275
1575ed17-2a20-3ce7-bf30-0df83dfe8397,d733d4a9-080d-3593-b910-2366e652b7ea,Garry927 Witting912,M,GENERAL PRACTICE,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,402
5336b113-eb61-3e6c-9b33-383175c4e0e7,3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,Jorge Luis88 Peña909,M,GENERAL PRACTICE,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,2163
ddc1d865-d12a-3deb-a4ec-1a0d4c1f43d6,d5117822-5756-389d-9547-891a372d580f,Owen89 Kunde533,M,GENERAL PRACTICE,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,3298
f905f1c4-d49a-3902-9550-3e424149f9a5,f99c74cc-7d1a-3f95-9a33-4a9357bf2f2a,Iluminada398 Mueller846,F,GENERAL PRACTICE,55 LAKE AVENUE NORTH,WORCESTER,MA,01655,42.269478,-71.807783,694
14da2122-f2e7-32ee-8664-853f5abc127c,6f122869-a856-3d65-8db9-099bf4f5bbb8,Demetrice140 Crooks415,F,GENERAL PRACTICE,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,1600
b0559777-adc1-3b69-94a1-08b02bb97200,465de31f-3098-365c-af70-48a071e1f5aa,Alta896 Schiller186,F,GENERAL PRACTICE,115 LINCOLN STREET,FRAMINGHAM,MA,01701,42.307905,-71.436196,2020
8bcb4f22-e796-3a45-944d-7133fc7482dc,1eaf97fa-9de6-38de-a9c4-6efe5dc574be,Aline709 Turner526,F,GENERAL PRACTICE,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,915
780974c3-b770-3774-b12c-da5385981240,80e919cc-df1a-3838-b75e-541564a286e5,Donnell534 Lehner980,M,GENERAL PRACTICE,57 PROSPECT STREET,NANTUCKET,MA,02554,41.293416,-70.10216899999999,776
edb2376f-4623-3d09-99b1-e2d3c7d96d9c,8e00f524-3a5f-313e-9542-378dfc61193f,Ossie995 Corkery305,F,GENERAL PRACTICE,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,02557,41.45716,-70.556101,83
6e08cb0c-6b1b-3eb4-9de7-3b7f311175c8,56e0b3b3-4fac-3776-8fc9-7b465eb2fc17,Lynn917 Goodwin327,M,GENERAL PRACTICE,29 LEWIS AVENUE,GREAT BARRINGTON,MA,01230,42.19397,-73.361473,154
c96f33d9-a782-3906-8b01-d9c8c07a877c,161a799c-4894-36f6-8ca7-2a71c8107f79,Eboni653 Torp761,F,GENERAL PRACTICE,2033 MAIN STREET,ATHOL,MA,01331,42.593384,-72.230228,2013
208109d1-06bd-346e-aa66-151948c5a822,956ccb85-bea0-30f9-af48-52f5dd95ff72,Irwin931 Ankunding277,M,GENERAL PRACTICE,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,141
7c1e65df-c018-35d4-9fb0-96e0d595bdd2,d7b11827-25f2-350b-bcd8-939fc59851b0,Adrian111 Murazik203,M,GENERAL PRACTICE,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,311
82b724a0-ad7d-307f-83e0-9ccafa632d85,5103c940-0c08-392f-95cd-446e0cea042a,Loma263 Funk324,F,GENERAL PRACTICE,516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,1142
104f9f2a-5b09-3f0e-bfeb-531f6b566cd8,ff9863d3-3fa3-3861-900e-f00148f5d9c2,Roscoe437 Hilll811,M,GENERAL PRACTICE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,328
ad37ff43-8983-34fd-a350-ea30a2ec143d,1bd44727-a8e3-322d-9c14-a5c529d6ce6d,Elfrieda676 Wintheiser220,F,GENERAL PRACTICE,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,492
3ac61855-c740-399e-b6c9-317bc7938743,be4c63f3-8d38-3fa9-a183-62045b5c85f6,Sondra191 Botsford977,F,GENERAL PRACTICE,150 South Huntington Avenue,Jamaica Plain,MA,02130,42.32809,-71.11076,135
b051ca47-0f45-3ab3-a196-1a0bc26bf72c,a7500efb-720b-3e44-990a-0c3edc5a3990,Lon587 Quitzon246,M,GENERAL PRACTICE,1400 VFW Parkway,West Roxbury,MA,02132,42.2793,-71.1657,469
3bedec62-5cb8-39f6-99ef-aadc024df4c6,ae67223f-808e-33d3-a83e-066deebf35ed,Heriberto162 Smitham825,M,GENERAL PRACTICE,421 North Main Street,Leeds,MA,01053,42.345066,-72.68291,391
1eb329bb-b9f5-311e-ab05-000f4eaa9874,05462bf2-25d4-3ecd-afdf-bb3e1140929a,Hobert364 King743,M,GENERAL PRACTICE,251 Causeway St.,Boston,MA,02114,42.3665,-71.05931,69
d4088c64-9cde-3176-b157-08245d9a13ab,5573d6f9-681b-3f8f-9264-2da0fec29b1e,Gilbert263 Block661,M,GENERAL PRACTICE,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,83
937f894c-f280-30e1-936b-7c04fcd7b33e,5259a506-b80b-3ed5-9c30-83188eabf33e,Riley817 Dicki44,M,GENERAL PRACTICE,881 Main Street,Fitchburg,MA,01420,42.586487,-71.80521,1420
c24371bb-1b0f-381a-b00d-dcbf1d96e295,53b25c4b-e95f-3dd1-8e69-d427cdd83631,Daren950 Schumm995,M,GENERAL PRACTICE,61 Lincoln Street  Suite 112,Framingham,MA,01702,42.28348,-71.41845,81
d53d1d50-74af-3746-915e-acf6d5d1e82e,c1c0c43e-ca87-3ee5-9549-be3f28afde81,Molly175 Macejkovic424,F,GENERAL PRACTICE,143 Munson Street,Greenfield,MA,01301,42.580627,-72.623634,1222
bdfb4449-d9bc-3c6b-8841-50b5eb99f93d,e0c85f99-d520-3f26-8dcd-cfbf172afc5a,Leigh689 D'Amore443,M,GENERAL PRACTICE,108 Merrimack St.,Haverhill,MA,01830,42.77449,-71.07901,450
806c9a73-50a7-33f8-acca-daa59e9ca3ca,ed146054-9dd5-3f0b-83df-d29d983039c3,Dean966 Gusikowski974,F,GENERAL PRACTICE,233 Stevens St,Hyannis,MA,02601,41.651745,-70.294235,167
07ebe9c2-7335-3d3a-9cbf-289146bfe88e,3490b118-b33a-38e3-b763-f6f8f0039d6b,Janice500 Volkman526,F,GENERAL PRACTICE,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,24
9e7dd825-d6c8-30dc-a40f-6666927baf43,8881e3ee-e915-31b3-867f-8e2fbe41e887,Roger751 Tromp100,M,GENERAL PRACTICE,225 Boston Road  Suite 107,Lynn,MA,01904,42.470093,-70.95994,286
5fd03992-08ff-386e-9226-ae8059da80eb,0b78995f-8b45-34d3-969d-afcc456bb1c7,Alleen813 Anderson154,F,GENERAL PRACTICE,175 Elm Street,New Bedford,MA,02740,41.635937,-70.92991,198
9b25263a-b438-3196-bba0-1977fff12a96,cb72194a-b1fd-3089-afb6-cb8bb61f4f9c,Cristobal567 Fritsch593,M,GENERAL PRACTICE,116 Long Pond Road,Plymouth,MA,02360,41.924313,-70.656654,3328
31289de0-2375-3997-a620-fb2c10394564,18f774ab-db01-37ba-95c4-44c4eab47089,Delmy607 Hoeger474,F,GENERAL PRACTICE,110 West Squantum Street,Quincy,MA,02169,42.272617,-71.03133,538
18165269-ab85-39d8-9f00-1e361a064beb,37eb7694-de8f-3407-b95f-1a6a31fb0f6a,Esperanza675 Luna60,F,GENERAL PRACTICE,25 Bond Street,Springfield,MA,01104,42.110065,-72.60007,378
671a7619-424f-343e-af89-1a04bb8a2bb1,d311e70d-86e7-3c03-b115-53892bcf7ef1,Alexa171 Casper496,F,GENERAL PRACTICE,605 Lincoln Street,Worcester,MA,01605,42.297756,-71.766815,200
b0e3bcd8-3267-346b-90ef-2858a316c9d3,3fbe3da9-8e41-3118-a253-7e2d1b46480f,Olympia319 Hickle134,F,GENERAL PRACTICE,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,345
3d5b0c28-10a4-3b02-8498-433a749100bb,515117f0-f62e-36da-90e9-a004b40b2260,Sheila338 Kreiger457,F,GENERAL PRACTICE,474 West Main Street,Hyannis,MA,02601,41.650307,-70.313515,202
850abcbc-5376-3281-b3e1-57627d986a7a,5b7aa5b4-aa6f-3acc-bd96-01ce774cb614,Claud279 Braun514,M,GENERAL PRACTICE,10 George Street  Gateway Center,Lowell,MA,01852,42.642513,-71.3062,35
76534fc9-43a0-3cb0-8ccd-4ffa68507252,7c530dcd-43f3-3f87-b41b-9f704205e0f8,Jesús825 Ojeda263,M,GENERAL PRACTICE,73 Huttleton Ave.  Unit 2,Fairhaven,MA,02719,41.6318,-70.8801,75
02594f8d-6bc7-3c3a-8669-9e14b303aeca,78dbf052-6958-3c67-af45-b5a450b70fe4,Annabell933 Stamm704,F,GENERAL PRACTICE,95 Ashley Avenue  Suite A,West Springfield,MA,01089,42.139397,-72.62382,251
cc7a6759-ae1f-36f3-8410-507879c6e68a,3a2242e0-de37-303b-bdfc-e160c7eae518,Normand813 Schultz619,M,GENERAL PRACTICE,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,29
9aea5e3f-ca38-3aff-80db-7b6192a0866a,d5f4875f-6df2-32a8-a01b-47267f47fc49,Imogene688 Gulgowski816,F,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
2fd4ca14-657e-34b3-baf0-574c2888e961,d5f4875f-6df2-32a8-a01b-47267f47fc49,Genoveva361 Carroll471,F,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
8c35df7a-ef18-3370-ac91-179b6ee8256a,d5f4875f-6df2-32a8-a01b-47267f47fc49,Grant908 Olson653,M,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
4df54b54-4ea1-38e2-b715-645dce6efe49,d5f4875f-6df2-32a8-a01b-47267f47fc49,Jesenia223 Kris249,F,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
96753d3c-b13b-3880-af25-ed2d7e20393d,d5f4875f-6df2-32a8-a01b-47267f47fc49,Elise948 Greenfelder433,F,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
1c2c64cc-c71a-36c7-b7b4-49ae33dd8b66,d5f4875f-6df2-32a8-a01b-47267f47fc49,Lou594 Brown30,M,PHYSICAL THERAPY,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,0
18737ed8-15c1-3797-9141-5b1ab3d0062c,d5f4875f-6df2-32a8-a01b-47267f47fc49,Imogene688 Gulgowski816,F,GENERAL PRACTICE,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,79
fa2240c1-6669-33ab-8962-30391cc224a1,6725cc67-119b-38a5-9fc8-c104c2b7f993,Gerald181 Beier427,F,CHIROPRACTIC,1010 MAIN ST,HOLDEN,MA,01520-1237,42.355801,-71.862574,0
c2359013-d953-36e0-882b-b1511f98270e,6725cc67-119b-38a5-9fc8-c104c2b7f993,Gerald181 Beier427,F,GENERAL PRACTICE,1010 MAIN ST,HOLDEN,MA,01520-1237,42.355801,-71.862574,39
f30b684d-b1eb-3a8a-bf30-d9c309115cc5,8994a6d2-3d4f-3a03-bbd8-974f1f2ae7d7,Troy560 VonRueden376,M,CLINICAL SOCIAL WORKER,400 W CUMMINGS PARK,WOBURN,MA,01801-6508,42.488769,-71.154438,0
81b98bb9-cfe1-3c75-a546-f3b108b7ad5d,8994a6d2-3d4f-3a03-bbd8-974f1f2ae7d7,Altagracia629 Rippin620,F,CLINICAL SOCIAL WORKER,400 W CUMMINGS PARK,WOBURN,MA,01801-6508,42.488769,-71.154438,0
32fb3194-2b3e-31ed-b629-5478ae3189b7,8994a6d2-3d4f-3a03-bbd8-974f1f2ae7d7,Charlie254 Goyette777,M,CLINICAL SOCIAL WORKER,400 W CUMMINGS PARK,WOBURN,MA,01801-6508,42.488769,-71.154438,0
b98e9d0f-8e68-3aab-8f1e-679da506d972,8994a6d2-3d4f-3a03-bbd8-974f1f2ae7d7,Guy979 Bradtke547,M,CLINICAL SOCIAL WORKER,400 W CUMMINGS PARK,WOBURN,MA,01801-6508,42.488769,-71.154438,0
657dc6e2-c95e-3f5b-97a9-08ca8ba6553b,8994a6d2-3d4f-3a03-bbd8-974f1f2ae7d7,Avery919 VonRueden376,F,GENERAL PRACTICE,400 W CUMMINGS PARK,WOBURN,MA,01801-6508,42.488769,-71.154438,37
af91c60c-39e8-3262-a606-4555269494de,de1376c4-8f27-37ed-85da-6986458442f2,Billy698 Champlin946,M,CLINICAL PSYCHOLOGIST,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,0
9d3d26c8-cceb-3856-9e70-0f1b8c6c3184,de1376c4-8f27-37ed-85da-6986458442f2,Dorotea472 Ocasio180,F,CLINICAL SOCIAL WORKER,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,0
5a9e9166-8082-3aba-b364-1105beed8035,de1376c4-8f27-37ed-85da-6986458442f2,Ruthe70 Champlin946,F,GENERAL PRACTICE,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,28
00457b80-400d-3db8-be21-e27a3f7097cc,de1376c4-8f27-37ed-85da-6986458442f2,Ruthe70 Champlin946,F,CLINICAL NURSE SPECIALIST,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,0
d2b124ef-0bf2-331e-8f06-a12f72ad3107,de1376c4-8f27-37ed-85da-6986458442f2,Logan497 Cummerata161,M,CLINICAL NURSE SPECIALIST,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,0
bf464e7a-6551-38cf-b5b3-b28f3aecea83,eee23eb7-a476-37b0-9811-d57740145867,Jacob959 Kling921,M,CLINICAL SOCIAL WORKER,102 BRIDGE RD,SALISBURY,MA,01952-2410,42.844794,-70.841499,0
e9aff219-6ced-39e9-bf78-39740ddeaaa2,eee23eb7-a476-37b0-9811-d57740145867,Marquetta382 Goldner995,F,CLINICAL SOCIAL WORKER,102 BRIDGE RD,SALISBURY,MA,01952-2410,42.844794,-70.841499,0
472f6e72-bc7c-3237-a85c-57e29f1d8938,eee23eb7-a476-37b0-9811-d57740145867,Misti388 Kling921,F,GENERAL PRACTICE,102 BRIDGE RD,SALISBURY,MA,01952-2410,42.844794,-70.841499,30
f2a2e90e-f81a-3902-a7db-60b794e683e2,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Natacha644 Kihn564,F,CHIROPRACTIC,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
7bd0e66f-d83f-345b-9a25-7f44ac3ae9a4,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Rosalia943 Alonzo487,F,CHIROPRACTIC,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
97064702-a948-3069-8b79-d8d8236874f2,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Dong972 Kihn564,M,GENERAL PRACTICE,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,11
9e0e02ff-fdb8-3cf6-bfdc-b3e395320f2a,dd1f04b3-54cd-3ff0-96e3-a9aec2078301,Dong972 Kihn564,M,GASTROENTEROLOGY,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,0
6be011e5-8743-33cf-ac47-d501f7b1b3a0,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Mario764 Cadena322,M,NURSE PRACTITIONER,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
ab00eb3a-d2b1-306e-a009-1ed3f5c12672,b0bc9a3f-9875-3126-913f-1e1c1a01eb16,Orville751 Trantow673,M,NURSE PRACTITIONER,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,0
