Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
bbda027b-296f-35d1-8b67-3b12873ddeea,b06aecf2-e253-38a0-a26b-02356f7cfa36,Nichol11 Kub800,F,GENERAL PRACTICE,6500 EMERALD PKWY,DUBLIN,OH,43016-6236,40.111304,-83.14431400000001,21
e6ce79d5-9e6d-3947-962d-6b4682fc4c19,ced1206a-7c63-33bd-a546-11c19785dcb0,Danyel335 Sauer652,F,GENERAL PRACTICE,3363 TREMONT RD,UPPER ARLINGTON,OH,43221-2110,40.027587,-83.070722,123
b4a9125a-f44b-35e2-a0db-00b72fdcc719,8f9daf2a-e411-3f4a-a147-1b5c9188ae80,Clinton763 Ondricka197,M,GENERAL PRACTICE,860 S 3RD ST,GERMAN VILLAGE,OH,43206-2008,39.984799,-82.98504399999999,2122
a461de25-4893-3093-a5b4-d0ba7f64314a,d3d18710-54fd-35cb-9416-3b19f7365775,Ezequiel972 Zieme486,M,GENERAL PRACTICE,575 COPELAND MILL RD,WESTERVILLE,OH,43081-8977,40.1168,-82.917456,39
fd531e9a-79b6-3492-88d3-f7ba1fa5209d,ede326e3-9ca2-31f2-9143-fd74280779f7,Linwood526 Grady603,M,GENERAL PRACTICE,5190 BLAZER PKWY,DUBLIN,OH,43017-1339,40.111304,-83.14431400000001,29
9aee9921-6b86-35ee-adcb-d6583f3f1062,fd5bef09-36f1-3540-a8e6-2aa489a26ce0,Marlen929 Homenick806,F,GENERAL PRACTICE,666 HIGH ST,WORTHINGTON,OH,43085-4135,40.096813,-83.020174,109
0a6121a2-cf4f-36a7-8e25-469489bf9952,d783e7a0-435c-3ff0-9b64-be1bd634610f,Sheri207 Quigley282,F,GENERAL PRACTICE,953 BRYDEN RD,COLUMBUS,OH,43205-1801,39.983784,-82.986659,44
078a6fd9-1352-33be-b0c8-ae07ab05db4c,8761f04c-6a51-3f74-be44-e04af35f02d4,Elina789 Nader710,F,GENERAL PRACTICE,600 TAYLOR STATION RD,GAHANNA,OH,43230-6293,40.036747,-82.879862,83
41912930-c891-3091-8e4f-0523368dffa5,c169fb77-3726-39d0-b995-ae9fd104de20,Sharee66 Heaney114,F,GENERAL PRACTICE,650 HILL RD N,PICKERINGTON,OH,43147-9201,39.890963,-82.7717,35
e3e333b4-333b-3fff-8d04-3a0dddbe0172,abd9505c-d516-346e-bd9f-b4161df05eb4,Omer483 Pfannerstill264,M,GENERAL PRACTICE,349 OLDE RIDENOUR RD,GAHANNA,OH,43230-2528,40.036747,-82.879862,35
d12b359c-0e98-3ad8-90a1-abd289ae2fc6,f717eb49-8b59-31ff-8163-d79e10c39673,Napoleon578 Bashirian201,M,GENERAL PRACTICE,904 EASTWIND DR,WESTERVILLE,OH,43081-3329,40.1168,-82.917456,45
463b94d7-1395-3b94-b398-61ae9c49a219,18c4be93-d9d8-3e37-ae8b-3d2b3aedd4b6,Mai109 Kling921,F,GENERAL PRACTICE,650 SHAWAN FALLS DR,DUBLIN,OH,43017-2100,40.111304,-83.14431400000001,39
6dd4d4b0-7153-32af-94ab-998c50c0dab9,b1877ace-3a84-36b2-a7c9-8e641facf2c7,Bonny428 Rolfson709,F,GENERAL PRACTICE,1797 HILL RD N,PICKERINGTON,OH,43147-7996,39.890963,-82.7717,29
e1ab6937-d19e-3f75-bb9f-e51563810772,da437635-d9cc-3dad-b0e5-d17bdad6b4c6,Genevive999 VonRueden376,F,GENERAL PRACTICE,3384 STATE ROUTE 752,ASHVILLE,OH,43103-9685,39.717202,-82.9487,23
515e055c-754f-39a2-a65e-0a31f0da4838,8cdd6049-6aca-3f12-9962-0c6b54dd34ae,Alex454 Breitenberg711,M,GENERAL PRACTICE,693 /2 HIGH ST,WORTHINGTON,OH,43085-4168,40.096813,-83.020174,33
a0ba5999-4329-3390-9b37-82f1f970a079,38760887-5409-363c-a5de-ea63d881e803,Korey682 Rempel203,M,GENERAL PRACTICE,2280 HENDERSON RD,UPPER ARLINGTON,OH,43220-2373,40.027587,-83.070722,34
370be7f5-cd04-3c67-b759-c1076f79ab70,6e4d100d-84bd-35d2-9fb3-9dc7598b8dd4,Jarred626 Lind531,M,GENERAL PRACTICE,6357 N HAMILTON RD,WESTERVILLE,OH,43081-1590,40.1168,-82.917456,52
fb96810a-cbf4-3342-89f0-a2f13017bfc2,a21befdc-6f0c-349b-a331-73e0757308b7,Sixta311 Prohaska837,F,GENERAL PRACTICE,15 BISHOP DR,WESTERVILLE,OH,43081-2276,40.1168,-82.917456,36
1ef1c11b-0f0a-340b-bc5b-405eaa3f6538,35dfd920-4421-3f4b-93ea-118de5eb4818,Lashaunda155 Parker433,F,GENERAL PRACTICE,165 N MURRAY HILL RD,COLUMBUS,OH,43228-1585,39.983784,-82.986659,14
2b21cf82-61ee-36f6-bbff-147abb9021f9,60aba434-e81d-37d5-967e-1865bc0e9dc8,Cornelia505 Prosacco716,F,GENERAL PRACTICE,9711 SAWMILL PKWY C,POWELL,OH,43065-6100,40.168677,-83.078774,3
98e7fd42-1e31-365e-90c0-de814c26d0e2,99d293ae-6a00-3890-a072-169162419a57,Jonah176 Bogisich202,M,GENERAL PRACTICE,450 ALKYRE RUN,WESTERVILLE,OH,43082-6910,40.1168,-82.917456,101
a0b806bd-1187-3fd7-bf33-3dd4d37db9d0,67970537-d5c7-3834-a534-349d75174632,Lizabeth515 Hettinger594,F,GENERAL PRACTICE,393 E TOWN ST,COLUMBUS,OH,43215-4741,39.983784,-82.986659,26
d3331cad-a846-37bc-8d67-ea28e97c0c29,eed175a0-9d98-3e98-8c55-ab0ba32a0a4c,Norberto865 Aufderhar910,M,GENERAL PRACTICE,71 E WILSON BRIDGE RD,WORTHINGTON,OH,43085-2358,40.096813,-83.020174,68
680f778f-f3ca-3457-8423-36e403298ae1,e94aed04-71cc-35fc-9d04-d77373f84e76,Norris589 Bartell116,M,GENERAL PRACTICE,1375 CHERRY WAY DR,GAHANNA,OH,43230-8700,40.036747,-82.879862,39
95fac13e-1d8c-3a5a-8c9f-a400c4dc02bd,c63deab8-fcc5-30f0-a0e9-be5d91aa67c0,Berta524 Raynor401,F,GENERAL PRACTICE,3736 N HIGH ST,COLUMBUS,OH,43214-3523,39.983784,-82.986659,27
1be4ba83-f16b-3c8e-8cec-3d455b34fdf7,4846e8b0-6bf1-3895-9ad2-7d4cc0da5237,Chang901 Mills423,M,GENERAL PRACTICE,3545 OLENTANGY RIVER RD,COLUMBUS,OH,43214-3907,39.983784,-82.986659,7
b82d3a4c-fcd8-30fa-b501-cbb8711466e7,dee5dd88-c7bd-3608-a9ba-00b88b43d058,Steven797 Wyman904,M,GENERAL PRACTICE,7277 SMITHS MILL RD,NEW ALBANY,OH,43054-8196,40.083073,-82.798908,11
3e97e499-99b7-3bb0-815b-74c37397e435,73aa3f86-d752-331c-977f-3e76909e2ca0,Thomasine260 Balistreri607,F,GENERAL PRACTICE,50 E SCHROCK RD,WESTERVILLE,OH,43081-2915,40.1168,-82.917456,59
31317eff-dbd4-3979-a62c-8e2c2a7b1f65,474f3e86-d2f3-32c8-b35c-e0f97d81d573,Leonor133 Angulo494,F,GENERAL PRACTICE,1649 BRICE RD,REYNOLDSBURG,OH,43068-2796,39.959583,-82.79555400000001,55
f4700362-19b7-3763-b56a-acf76629aecf,9b3a4cf3-e573-35b6-b3f0-ee50f0e3c7f1,Florrie453 Lockman863,F,GENERAL PRACTICE,2800 W BROAD ST,COLUMBUS,OH,43204-2654,39.983784,-82.986659,22
94398bd6-42c2-3700-b671-be256473fb96,a7360450-9736-3bf3-b9c6-b94cf110c732,Zella14 Ratke343,F,GENERAL PRACTICE,943 WORTHINGTON WOODS LOOP RD,WORTHINGTON,OH,43085-5743,40.096813,-83.020174,29
8855222c-1129-3a18-bf49-d09ca5392de0,649ba77f-f5f8-393c-a539-c67284d6b7c3,Eboni653 Doyle959,F,GENERAL PRACTICE,7239 SAWMILL RD,DUBLIN,OH,43016-5017,40.111304,-83.14431400000001,30
14a71115-2a9b-3258-b196-6fb03715ce5e,aa4fba4e-94e1-3ebe-9fcf-51998c9abe62,Jackie93 Waters156,M,GENERAL PRACTICE,3434 RIVERSIDE DR,UPPER ARLINGTON,OH,43221-1743,40.027587,-83.070722,74
9d2c2572-f566-3fa8-bacf-42335352005e,94625ade-1a32-37fc-97d5-6cd6196e9fc5,Freddie621 Mosciski958,M,GENERAL PRACTICE,4975 CEMETERY RD,HILLIARD,OH,43026-1641,40.037608,-83.14972900000001,34
71a2b05e-5773-389d-a388-554a01d0d6f2,db268df2-90d6-33b8-a675-211d1dc2d0d3,Latesha830 Willms744,F,GENERAL PRACTICE,235 W SCHROCK RD,WESTERVILLE,OH,43081-2874,40.1168,-82.917456,37
2b6b3de5-5c73-3d49-b0c1-4360110a9b8b,80d39cf5-6df1-3ae7-b031-1c5a4e05d15a,Nathaniel596 Beatty507,M,GENERAL PRACTICE,886 MIDDLEBURY DR N,WORTHINGTON,OH,43085-3370,40.096813,-83.020174,81
72c21079-10f7-39ee-90d0-24ee40be6621,5cfdc554-19fd-3b1b-9b3b-a376b4b19bd0,Lachelle614 Kautzer186,F,GENERAL PRACTICE,89 E WILSON BRIDGE RD,WORTHINGTON,OH,43085-6315,40.096813,-83.020174,86
f43382fb-583c-306f-bfbe-9b649fe0d7c3,d1043082-f4dc-3cff-adda-070510b7c5c1,Eduardo902 Amaya149,M,GENERAL PRACTICE,6772 NEW ALBANY CONDIT RD,NEW ALBANY,OH,43054-9733,40.083073,-82.798908,29
7a55dd31-f885-35e8-967f-fcacdefc4da8,ecc208c1-696d-3db9-a116-b80acf997c46,Freddie621 Crona259,M,GENERAL PRACTICE,7130 MUIRFIELD DR,DUBLIN,OH,43017-3801,40.111304,-83.14431400000001,27
e7810d63-efe0-366a-926d-ba0978bb8fc1,4344174a-8184-35e9-8ff2-59a3ae034674,Levi940 Nitzsche158,M,GENERAL PRACTICE,793 W STATE ST,COLUMBUS,OH,43222-1551,39.983784,-82.986659,36
a6d853b2-a922-3c97-9c56-58c220ec6467,e300a571-bc7f-3a9b-a653-df97e59139ce,Carmen818 Wiegand701,M,GENERAL PRACTICE,929 JASONWAY AVE,COLUMBUS,OH,43214-2464,39.983784,-82.986659,51
ec7013bf-1a32-3d25-9b18-28f77361fb78,be6e6415-32a5-34c8-ac6b-235705aadb75,Kirk871 Windler79,M,GENERAL PRACTICE,1087 DENNISON AVE,COLUMBUS,OH,43201-3201,39.983784,-82.986659,56
a3c50862-f80c-32d2-b03e-77f04b72ec24,8e88cfd4-a14a-3dfd-baf8-00c5a55685ad,Gregory545 Howe413,F,GENERAL PRACTICE,5005 ARLINGTON CENTRE BLVD,UPPER ARLINGTON,OH,43220-2912,40.027587,-83.070722,34
80e9ad0e-cded-3a1e-8d13-3f47ade3b693,5c299dcc-7c26-332a-8e61-52680fc72ef1,Kirstin394 Leuschke194,F,GENERAL PRACTICE,500 S CLEVELAND AVE,WESTERVILLE,OH,43081-8971,40.1168,-82.917456,44
8e548ef0-767d-3e55-9524-e9a705e97cf6,c7cea675-b25b-3c75-a2d0-dac7a122c6b4,Lucius907 Brekke496,M,GENERAL PRACTICE,68 WESTERVIEW DR,WESTERVILLE,OH,43081-2680,40.1168,-82.917456,33
c954316a-ef29-3be9-a1ed-36a7156aa6cd,ab9d69b8-40a9-3f86-8b7a-64718fed7e38,Paul232 Kiehn525,F,GENERAL PRACTICE,4605 MORSE RD,GAHANNA,OH,43230-7300,40.036747,-82.879862,31
faebbdc6-5a95-309a-9013-bfa79995184e,5ff2d712-5fb1-3fa0-8d4f-f91e15dbfdc1,Connie24 Zulauf375,M,GENERAL PRACTICE,920 N HAMILTON RD,GAHANNA,OH,43230-1757,40.036747,-82.879862,45
d2317a4a-5ea9-36ae-b5af-795b5bde330b,8396b952-beb7-3256-b4ab-2fa1b8f7208b,Troy560 Von197,M,GENERAL PRACTICE,3794 OLD COLUMBUS RD NW,CARROLL,OH,43112-9673,39.799059,-82.703836,29
efa4bad8-eac8-3eaa-92f7-c344ad816ce8,486e9ae1-f510-3ed9-9109-8db1809431bb,Gabriel934 Schaden604,M,GENERAL PRACTICE,6699 E LIVINGSTON AVE,REYNOLDSBURG,OH,43068-3688,39.959583,-82.79555400000001,14
2c88dd7b-78c0-332a-8907-d08dcea024ee,6995485e-3430-3aa6-a91b-a5c4f3ffee1f,Jared66 Lehner980,M,GENERAL PRACTICE,6401 WINCHESTER BLVD,CANAL WINCHESTER,OH,43110-2057,39.839871,-82.81610699999999,41
389ab717-a58d-34d5-b940-00302748f8b5,2cb22991-e962-30a4-a8e2-e8e4a2a61032,Eddie505 Collins926,M,GENERAL PRACTICE,386 SHELBY AVE W,POWELL,OH,43065-8637,40.168677,-83.078774,88
e546f0cd-d434-3a72-8e59-6f8cc29a4f8c,959b68dd-2f09-394b-ad32-d3e544e29042,Ja391 Rau926,F,GENERAL PRACTICE,450 ALKYRE RUN,WESTERVILLE,OH,43082-6914,40.1168,-82.917456,35
e7572b4c-2c5f-302e-9a46-d948fa7d6e49,d386a444-6c3d-36cf-89f8-ede77615cd79,Dominique369 Kertzmann286,F,GENERAL PRACTICE,647 HILL RD N,PICKERINGTON,OH,43147-9347,39.890963,-82.7717,73
43585a88-927d-387a-8af5-09c717fe22fa,34d5a5d0-d12e-318f-ae09-4ef6f37ef574,Rubin812 Runte676,M,GENERAL PRACTICE,6040 CLEVELAND AVE,COLUMBUS,OH,43231-2230,39.983784,-82.986659,22
bb1ad8ed-be25-3672-b5be-cdae89548598,17635f0f-4f41-375f-9b63-44d46ad58cce,Annie941 Daniel959,F,GENERAL PRACTICE,2020 BRICE RD,REYNOLDSBURG,OH,43068-5433,39.959583,-82.79555400000001,60
5c56ad7a-0a08-3abf-b881-d565e30cf3f9,06e72179-dc50-32de-b6af-aa9e2aba595f,Lenora887 Crooks415,F,GENERAL PRACTICE,5150 E MAIN ST,WHITEHALL,OH,43213-2441,39.968968,-82.883948,2174
6db8d48e-ef4c-39df-808f-8ba41ca9471b,a054b2aa-68cb-3bce-9fdb-0e9d5c2f2f67,Harold594 Hickle134,M,GENERAL PRACTICE,641 HILL RD N,PICKERINGTON,OH,43147-9346,39.890963,-82.7717,28
fe052ccb-581b-354d-86a2-dd135d1a7faf,ba8b1f94-3dd1-3cd4-8bd8-8aa4051731cc,Peg114 Rutherford999,F,GENERAL PRACTICE,6740 AVERY MUIRFIELD DR A,DUBLIN,OH,43017-1239,40.111304,-83.14431400000001,26
c844eab5-cb38-3053-8574-7f752601b299,2f7a077a-69e6-338e-8735-d86361c36b64,Israel728 Stanton715,M,GENERAL PRACTICE,37 E WILSON BRIDGE RD,WORTHINGTON,OH,43085-2395,40.096813,-83.020174,13
533bb9a3-7554-3784-af49-07dbd7a61988,abac6971-673f-3098-965f-ae659cc3bdf3,Marilee479 McDermott739,F,GENERAL PRACTICE,2216 E MAIN ST,BEXLEY,OH,43209-2319,39.965358,-82.93447900000001,816
7be6e59b-454c-399c-820c-6bea319aff1a,0e6c6d13-358d-382b-b435-3e242dd7d0f7,Colton403 Bins636,M,GENERAL PRACTICE,68 N HIGH ST,NEW ALBANY,OH,43054-8097,40.083073,-82.798908,35
2661a97f-080d-3d78-8757-58deda254329,c067cb0a-a46c-3ab5-8e9e-a8aa4a3a3798,Shane235 Hand679,F,GENERAL PRACTICE,348 GRANVILLE ST B,GAHANNA,OH,43230-2926,40.036747,-82.879862,38
a264d851-c9d8-3185-8259-7f09126cbd2c,596d4736-56c8-327c-9d47-569d39d5186b,Josefine519 Cronin387,F,GENERAL PRACTICE,495 COOPER RD,WESTERVILLE,OH,43081-8723,40.1168,-82.917456,64
6c0c49d2-d073-3368-82f2-8cc6ff0c4737,2219fd5d-7780-3caa-8ed7-c38572709047,Deon400 Marks830,M,GENERAL PRACTICE,7227 N HIGH ST,WORTHINGTON,OH,43085-2575,40.096813,-83.020174,31
b1a24d23-4b5a-344e-a0c4-9cd84ff977a9,8ed11adc-9a5d-3359-83c9-2daeff1afae4,Jamison785 Sporer811,M,GENERAL PRACTICE,3140 E BROAD ST,COLUMBUS,OH,43209-2066,39.983784,-82.986659,23
8a4addc7-773b-35c6-a828-033e5e89bb58,96a11f99-1a03-3821-8a24-ea6057b1e0b0,Marge692 Spencer878,F,GENERAL PRACTICE,1875 BETHEL RD,COLUMBUS,OH,43220-1869,39.983784,-82.986659,60
