Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
a327d374-d725-380d-a28e-702a022a715b,3f471f43-a6be-37e7-8d0a-eb25b4812bf3,Gaylene599 O'Kon634,F,GENERAL PRACTICE,88 PINE ISLAND RD,N FT MYERS,FL,33903-3745,26.689447,-81.89440400000002,844
08228eb4-73ea-3594-adb7-5b529affa985,3412857b-a940-3fbd-83fd-d335c729c4dd,Dwayne786 Cole117,M,GENERAL PRACTICE,15640 NEW HAMPSHIRE CT,FT MYERS,FL,33908-4168,26.476694,-81.81886300000002,479
4a264b4d-2032-3046-aee0-edbbbcd7203b,4c8769b6-8494-3b40-b913-553728b10b5c,Lashanda692 Prosacco716,F,GENERAL PRACTICE,5030 MASON CORBIN CT,FORT MYERS,FL,33907-4548,26.559034999999998,-81.891994,49
ef3bbb42-7c56-3168-a128-d11d83d71c3f,1f271716-6a6d-3f5a-93f1-9f6c87a6cbff,Eneida722 Spencer878,F,GENERAL PRACTICE,260 BETH STACY BLVD,LEHIGH ACRES,FL,33936-6074,26.525609999999997,-81.69968100000001,164
32b23161-bf91-3c1b-bc50-517da12d520e,cc0e03da-9075-328a-8305-c7a0c17aa800,Quinn173 Brown30,F,GENERAL PRACTICE,228 PLAZA DR E,LEHIGH ACRES,FL,33936-6054,26.525609999999997,-81.69968100000001,77
3f65baf7-255d-3435-944f-b01c9bed2924,9e611077-7442-3db8-a7b7-e0ea4318cd85,Terina405 Nolan344,F,GENERAL PRACTICE,2721 DEL PRADO S BLVD,CAPE CORAL,FL,33904-5782,26.655205,-82.00428000000001,28
43545e3e-b67d-3eed-b35a-6cd708faf11a,e742f4e4-f86f-38dc-83b0-d6d1c5cdaa75,Maximina916 Moen819,F,GENERAL PRACTICE,60 WESTMINISTER ST N,LEHIGH ACRES,FL,33936-6518,26.525609999999997,-81.69968100000001,11
030cf907-4b3b-3c5b-9f51-c5a116a3d769,524f02b6-71f7-3eff-a4ea-a897727de517,Chadwick722 Trantow673,M,GENERAL PRACTICE,1320 SE 8TH ST,CAPE CORAL,FL,33990-2952,26.655205,-82.00428000000001,38
f2138415-f444-36bf-863d-46c535973fb4,6afa282f-67b3-3176-af28-a70b52ef958c,Macy314 Langosh790,F,GENERAL PRACTICE,9400 GLADIOLUS DR,FORT MYERS,FL,33908-9622,26.559034999999998,-81.891994,40
ed707807-66c6-3ff9-b493-7ac18b3aa557,1cd89c03-1d08-3c84-8b91-1e1fbf63549f,María Cristina383 Barraza113,F,GENERAL PRACTICE,13180 N CLEVELAND AVE,NORTH FORT MYERS,FL,33903-6231,26.722062,-81.863262,414
bc96e0f8-45ff-3da0-8ced-c2db093a952b,67704873-42b9-3867-8552-41a4e559d254,Noah480 Morar593,M,GENERAL PRACTICE,15721 NEW HAMPSHIRE CT,FORT MEYERS,FL,33908-4176,26.476694,-81.81886300000002,518
b83d3817-02fa-33c8-b80b-78f8d7955742,066b9312-495a-31ae-b8f7-23e9bd12ad42,Alfonzo975 Watsica258,M,GENERAL PRACTICE,2718 LEE BLVD,LEHIGH ACRES,FL,33971-1537,26.525609999999997,-81.69968100000001,31
420b6100-a720-37d1-b853-7d6853151e9b,35991c16-df3d-3e6e-a02e-e0a1aa87d9c9,Sandy901 Larkin917,M,GENERAL PRACTICE,3820 COLONIAL BLVD,FORT MYERS,FL,33966-1094,26.559034999999998,-81.891994,63
9c9c598f-e792-3e97-bcce-26d3a8ddf78c,03995ebd-ae37-333c-9cab-eb5f88663aec,Francisca486 Hane680,F,GENERAL PRACTICE,2018 DEL PRADO S BLVD,CAPE CORAL,FL,33990-4562,26.655205,-82.00428000000001,49
e601d156-ae2c-316c-855c-b94048b7d0d8,0569fcd3-32c6-309f-8811-30329b8a66d0,Young120 Greenholt190,M,GENERAL PRACTICE,1303 HOMESTEAD RD N,LEHIGH ACRES,FL,33936-6049,26.525609999999997,-81.69968100000001,68
6c0b75b7-cbef-3bc8-b221-9fd4143918a7,df546584-2978-3b67-aff7-afc18e5c8817,Chung121 Wolff180,M,GENERAL PRACTICE,3615 CENTRAL AVE,FT MYERS,FL,33901-8257,26.61901,-81.831956,2451
c6ebe5c0-d4c7-30c4-becb-df6c25c613f8,abbd42a7-bd40-346a-ab1e-042c4fd99513,Daysi106 Carter549,F,GENERAL PRACTICE,8350 RIVERWALK PARK BLVD,FT MYERS,FL,33919-8759,26.572483,-81.890588,1910
39262134-0299-3ed3-8c2d-679894e248d1,fa7e2adf-af8c-3c4a-b8a8-a177bf17b78b,Pasquale620 Johnston597,M,GENERAL PRACTICE,260 BETH STACEY BLVD,LEHIGH ACRES,FL,33936-6074,26.525609999999997,-81.69968100000001,106
2ea7164e-28ae-3a22-9c7b-eef36127b04d,0ae93022-f514-3a5d-a28a-ae8b0d52d4e4,Diego848 Volkman526,M,GENERAL PRACTICE,3020 LEE BLVD,LEHIGH ACRES,FL,33971-2438,26.525609999999997,-81.69968100000001,140
f6b8c595-e4ce-38e7-bd0c-9080cdc60eac,4330ecdd-3779-3a49-8989-ce38acd22fe9,Marlo857 Gibson10,F,GENERAL PRACTICE,14320 METROPOLIS AVE,FORT MYERS,FL,33912-4340,26.559034999999998,-81.891994,40
1ea6cfe9-d854-3007-9d7a-8352381e851b,d9274ec9-936f-3bba-9796-09fcda08ab35,Domonique463 Turcotte120,F,GENERAL PRACTICE,9732 COMMERCE CTR CT B,FORT MYERS,FL,33908-3647,26.559034999999998,-81.891994,68
e720d4f9-580b-31f2-ab8e-cb23835989e2,209f724e-9f4f-304d-85f9-22ffec4ee43a,Myles862 Jacobson885,M,GENERAL PRACTICE,4650 S CLEVELAND AVE,FORT MYERS,FL,33907-1371,26.559034999999998,-81.891994,67
4c0ef196-5313-3647-b108-cdc11f48ce9e,eaf45bea-0fea-3fb6-b042-c1a1c18d9c08,Gilberte702 Watsica258,F,GENERAL PRACTICE,8190 LITTLETON RD,NORTH FORT MYERS,FL,33903-2228,26.722062,-81.863262,271
2f156599-af4b-3fd7-9c25-fa56329b48a6,0a591551-be0e-3302-9d4c-b5ccdd85d07a,Glenn0 Cummings51,M,GENERAL PRACTICE,708 DEL PRADO BLVD,CAPE CORAL,FL,33990-2676,26.655205,-82.00428000000001,70
a370dc5d-0266-3d55-a52e-de76f27ef68f,f6154d5b-e2c7-39b4-9f0c-b28237921ab1,Rodolfo763 Glover433,M,GENERAL PRACTICE,1261 VISCAYA PKWY,CAPE CORAL,FL,33990-3252,26.655205,-82.00428000000001,71
09dd1969-f5d0-3948-9979-6b441d3a1733,6cfee052-cfa3-3ece-ad2c-887fca7d4273,Jenice416 Stokes453,F,GENERAL PRACTICE,1222 SE 47TH ST,CAPE CORAL,FL,33904-9661,26.655205,-82.00428000000001,12
460e782a-d741-33c6-b110-c946b9510f7a,8c8a543a-52e4-3507-8870-8ec9e484e193,Cynthia180 Swaniawski813,F,GENERAL PRACTICE,1500 LEE BLVD,LEHIGH ACRES,FL,33936-4835,26.525609999999997,-81.69968100000001,114
c3c422dd-567b-32e7-ae90-dffbf73a66ab,f58740a6-8db6-3472-8c85-b1d02ff33a5b,Gilbert263 Stanton715,M,GENERAL PRACTICE,18900 N TAMIAMI TRAIL,NORTH FORT MYERS,FL,33903-7307,26.722062,-81.863262,196
75e47253-6ea7-3395-8ae9-a7e0cbe1b0c9,a9f361fd-0df7-3ab4-9ac8-13026e789cf5,Sterling124 Oberbrunner298,M,GENERAL PRACTICE,15750 NEW HAMPSHIRE CT,FT MYERS,FL,33908-4100,26.476694,-81.81886300000002,439
9ae81a88-d8a0-3233-a281-d4b00384d2da,59338c32-dcdb-34a6-918a-13b8a3057f67,Lynna524 Leuschke194,F,GENERAL PRACTICE,10708 BRADBURY WAY,FT MYERS,FL,33913-8417,26.612695,-81.63884499999998,3304
aa83c2f9-4622-333e-8370-02035f700319,29f07e56-fbad-3f9b-9d3c-4167d2c7004f,Avis183 Gusikowski974,F,GENERAL PRACTICE,15620 MCGREGOR BLVD,FORT MYERS,FL,33908-2575,26.559034999999998,-81.891994,34
1400ec6a-bd8d-35ee-94d6-a1eac65f9531,b2ba3e01-f43a-3d3e-9d25-76152bd84e34,Boris111 Lubowitz58,M,GENERAL PRACTICE,636 DEL PRADO BLVD,CAPE CORAL,FL,33990-2695,26.655205,-82.00428000000001,16
3724a6c5-ed55-37a0-972a-0251c82c4c7d,3eeeb1dd-2e7d-3a94-9165-51ba2460dadf,Claudia969 Stracke611,F,GENERAL PRACTICE,8841 COLLEGE PKWY,FORT MYERS,FL,33919-4858,26.559034999999998,-81.891994,62
384b92a2-812c-317d-8a04-f0c073a4d596,17067dc7-8dfd-34e5-a222-0cd5dbb2e959,Enedina292 Friesen796,F,GENERAL PRACTICE,2814 LEE BLVD,LEHIGH ACRES,FL,33971-1542,26.525609999999997,-81.69968100000001,161
776cad5b-0bef-387b-ac55-85945aab4363,f34915b4-bd32-3303-88e6-4470de06ba13,Will178 Schuster709,M,GENERAL PRACTICE,949 CHIQUITA S BLVD,CAPE CORAL,FL,33991-2143,26.655205,-82.00428000000001,73
37676517-143b-3f05-9f7e-d88ec9b1ea61,fef7ba7d-9ee7-37ea-9c25-7f580736e786,Victorina579 Feest103,F,GENERAL PRACTICE,13670 METROPOLIS AVE,FORT MYERS,FL,33912-4346,26.559034999999998,-81.891994,67
806b5943-48c2-33a3-9e0f-52fcbd4e75a0,36f57408-63e6-3bbc-ba6f-0cf7353e7eda,Leisa54 Lakin515,F,GENERAL PRACTICE,6801 PORTO FINO CIRCLE,FT MYERS,FL,33912-4344,26.55052,-81.867802,605
b24095bf-4081-3dc6-b87c-7f13684e36e3,c3a93797-e6fc-314a-bfae-ab1fd667e179,Deandrea896 Krajcik437,F,GENERAL PRACTICE,1291 BROAD W ST,LEHIGH ACRES,FL,33936-6501,26.525609999999997,-81.69968100000001,46
bf4b1aec-2505-30c1-8d1d-a11f494a7af3,3ab4aca1-d88a-3ba7-b2da-e4cdf535b529,Abel832 Fisher429,M,GENERAL PRACTICE,150 PONDELLA RD,N FORT MYERS,FL,33903-3846,26.689447,-81.89440400000002,866
eb05fea0-8416-3c80-86db-c14fa1f67226,f3265e48-5d3c-3157-805c-9e829a68b2ae,Billie243 O'Conner199,M,GENERAL PRACTICE,14391 METROPOLIS AVE,FORT MYERS,FL,33912-4423,26.559034999999998,-81.891994,2
f61087bd-3c6c-3ebb-bb56-a10b27682e92,e5f724e9-8a29-3cfe-940d-cef6cb8d8b25,Ross213 Nienow652,M,GENERAL PRACTICE,20 BARKLEY CIR,FORT MYERS,FL,33907-4545,26.559034999999998,-81.891994,106
ca87c74b-8e7f-311d-b66e-ccc42a000bbc,b89a1eb9-41c8-3a11-a0bb-4a178ba5449e,Jacqueline49 Thompson596,F,GENERAL PRACTICE,317 PENNFIELD AVE,LEHIGH ACRES,FL,33974-9495,26.525609999999997,-81.69968100000001,84
879209ed-5be0-37b7-b821-21c55feaa3a9,c19c2a5d-f10a-3b1e-a5d4-34acc725f43d,Lucas404 Bahringer146,M,GENERAL PRACTICE,1530 LEE BLVD,LEHIGH ACRES,FL,33936-4897,26.525609999999997,-81.69968100000001,41
1fe9e5ce-654b-3e7d-8c36-96109671ab63,ab446e16-fb05-3abf-a0ad-a3b36b61b572,Isis628 Stracke611,F,GENERAL PRACTICE,2307 BOLADO PKWY,CAPE CORAL,FL,33990-2712,26.655205,-82.00428000000001,59
2e1faa5a-4a3c-387d-a6a9-671e6409ac9f,b8d26eb8-61ed-3a9b-934b-98aad3eae34c,Asuncion264 Reynolds644,F,GENERAL PRACTICE,2540 WINKLER AVE,FT MYERS,FL,33901-9338,26.61901,-81.831956,2254
6c554ff5-083f-327f-b2dc-df5046d21eb3,5286e8e9-af32-3298-99d1-31b12b5c201b,Adena533 Mante251,F,GENERAL PRACTICE,12640 CREEKSIDE LN,FORT MYERS,FL,33919-3359,26.559034999999998,-81.891994,63
82dba1c5-bd09-39eb-86da-507109b4f799,77f2c40a-48b7-31ca-9dfc-d9da5f0d2bee,Trevor374 Stark857,M,GENERAL PRACTICE,3108 SANTA BARBARA BLVD,CAPE CORAL,FL,33914-4537,26.655205,-82.00428000000001,62
826563ab-cac9-3616-8af5-fa80865cb29a,345f01a1-880f-339e-9cf4-1b4edb82ca66,Charlie254 Gorczany269,M,GENERAL PRACTICE,1611 SANTA BARBARA BLVD,CAPE CORAL,FL,33991-3448,26.655205,-82.00428000000001,26
61839e34-9e0c-38c9-bd73-14f85f2fdd32,9fef1411-fd9b-3d38-88e1-b6fb5f87cd51,Minda79 Bogisich202,F,GENERAL PRACTICE,2523 LEE BLVD,LEHIGH ACRES,FL,33971-1413,26.525609999999997,-81.69968100000001,136
976c28ab-4aa2-36f2-8f18-f73d509d8e95,04edc4f9-b7a1-373c-94ba-f92abba3c6b2,Genie948 Mueller846,F,GENERAL PRACTICE,3218 DEL PRADO BLVD S,CAPE CORAL,FL,33904-7203,26.655205,-82.00428000000001,151
ddf16374-68d1-3b89-9c4c-603bcb9ed44d,0b5e4592-1ca2-3087-b917-ad632cf71925,Leif534 Kiehn525,M,GENERAL PRACTICE,124 LEE BLVD,LEHIGH ACRES,FL,33936-6120,26.525609999999997,-81.69968100000001,36
6abd3567-cccd-3f30-8093-85b7ab406e4a,4a00a809-20c6-37c3-886e-92bdf7475d86,Soon875 Gusikowski974,F,GENERAL PRACTICE,10268 VIA COLOMBA CIR,FORT MYERS,FL,33966-6550,26.559034999999998,-81.891994,30
6c0eb5c4-8377-38bd-beab-e18e2ea80bc0,e7c6e6c5-75e5-330a-beb9-d9d868f21e33,Preston275 Reichel38,M,GENERAL PRACTICE,13681 DOCTORS WAY,FT MYERS,FL,33912-4300,26.55052,-81.867802,540
cdfb60f8-0ebb-3041-8496-08ff6f2c70ef,fbf219e9-4aef-37a3-866a-607e1c694f1a,Vernice968 Feest103,F,GENERAL PRACTICE,6900 DANIELS PKWY,FORT MYERS,FL,33912-7513,26.559034999999998,-81.891994,33
a8d93de7-9bfd-36c8-b05b-2d8c5d030ba5,f3cb03e6-5c3b-369c-9bf4-cd70b608de0c,Cindie288 Bruen238,F,GENERAL PRACTICE,5700 LEE BLVD,LEHIGH ACRES,FL,33971-6355,26.525609999999997,-81.69968100000001,102
a6105448-7ac1-32d9-a7a3-8b2ddf8d691a,d91e19f2-6247-3c96-9e83-dd59a743f809,Fannie183 Hettinger594,F,GENERAL PRACTICE,13240 N CLEVELAND AVE,N FORT MYERS,FL,33903-4855,26.689447,-81.89440400000002,699
5a15c26b-846f-3d90-8dc1-671f0226d25b,90e84201-5e5e-3bee-9d0a-27f01029b7db,Dennis979 Fahey393,M,GENERAL PRACTICE,1220 BUSINESS WAY,LEHIGH ACRES,FL,33936-6073,26.525609999999997,-81.69968100000001,58
085a9546-008e-3bbd-ab68-45b767ab6ad7,a95b0043-228f-3ec4-8622-5ca654395fb8,Song837 Purdy2,F,GENERAL PRACTICE,60 WESTMINSTER ST N,LEHIGH ACRES,FL,33936-6518,26.525609999999997,-81.69968100000001,74
b9445cdb-3535-3c65-b239-85f467cc783f,be9ab20e-b489-3305-9fec-c11bb3fcf7a1,Jerald662 Fahey393,M,GENERAL PRACTICE,11821 PALM BEACH BLVD,FORT MYERS,FL,33905-5908,26.559034999999998,-81.891994,30
bdf9cc3b-6c77-3bd6-8a20-0d7bbc5fd82e,e8a75d80-557a-3ff7-8d88-e5074147a947,Oren284 Quitzon246,M,GENERAL PRACTICE,523 CAPE CORAL PKY E,CAPE CORAL,FL,33904-8545,26.655205,-82.00428000000001,22
dabccb06-532d-346f-ad2e-f1ab883f249a,df5ce577-a165-3eac-95ce-8e1b1c28d1d7,Adán600 Ojeda263,M,GENERAL PRACTICE,1708 CAPE CORAL PKWY W,CAPE CORAL,FL,33914-6985,26.655205,-82.00428000000001,34
8d699865-abb2-3b03-ac43-f93d3abe7044,a4dc9e4a-477c-3bab-b977-e3fd39a8f8f0,Augustine565 Crist667,M,GENERAL PRACTICE,2814 LEE BLVD,LEHIGH ACRES,FL,33971-1561,26.525609999999997,-81.69968100000001,151
ba0fdaaa-a1c3-3096-92fb-18fd97fe358c,e87930fa-5462-3ca7-925f-9f5d7f002a35,Will178 Wilkinson796,M,GENERAL PRACTICE,88 PINE ISLAND RD,N FORT MYERS,FL,33903-3745,26.689447,-81.89440400000002,888
620a1317-7c42-3311-b541-fe03423f501b,33db3fe6-501e-3c6a-9453-d566bd93acdc,Peter292 Daugherty69,M,GENERAL PRACTICE,413 DEL PRADO BLVD,CAPE CORAL,FL,33990-5713,26.655205,-82.00428000000001,38
00da9764-481c-35d4-b0e2-2a2d03ac6710,b6bd9f00-1159-3f12-bcc5-50364e2f587e,Valentin929 Graham902,M,GENERAL PRACTICE,20 BARKLEY CIRCLE,FORT MYERS,FL,33907-7530,26.559034999999998,-81.891994,41
7aa763a2-cc3e-3c7c-9954-9d728b9a10db,a3415353-54d3-3d5a-bd87-7eab16fe4fde,Roy364 Stokes453,M,GENERAL PRACTICE,80 HANCOCK BRIDGE W PKWY,CAPE CORAL,FL,33991-2093,26.655205,-82.00428000000001,43
0f1cd590-aa77-31e3-b2f1-e226dd13d016,82d57f0f-6045-34c5-bd4f-23c6e9b10735,Isaias604 Smith67,M,GENERAL PRACTICE,4801 PALM BEACH BLVD,FT MYERS,FL,33905-3214,26.675138,-81.817274,5508
15bdfa11-dcd4-3f0b-81b4-00a2c571fc9c,315c5bd3-480b-3ddf-b104-d479195b4423,Daniella68 Barrows492,F,GENERAL PRACTICE,5220 LEE BLVD,LEHIGH ACRES,FL,33971-1021,26.525609999999997,-81.69968100000001,52
f88a193e-46ec-3673-ad26-10b0726cf377,0c4d8c07-b040-3e29-b522-c69e6d5be0e2,Humberto482 Witting912,M,GENERAL PRACTICE,1220 BUSINESS WAY,LEHIGH ACRES,FL,33936-6073,26.525609999999997,-81.69968100000001,38
faada049-808e-33dc-8738-13a0e1a814c0,dd85a139-eac3-36b2-b374-462e6b2c7583,Vallie201 Keebler762,F,GENERAL PRACTICE,1550 BARKLEY CR,FT MYERS,FL,33907-4539,26.55052,-81.867802,523
fcaa7f6b-c32a-3911-84e6-03718d9c24b1,1958ae3f-4299-3480-b603-2bc46a0ceecb,Jospeh459 Greenfelder433,M,GENERAL PRACTICE,1002 COUNTRY CLUB BLVD,CAPE CORAL,FL,33990-3025,26.655205,-82.00428000000001,25
93b79d49-e22a-355a-bd97-2b560da8c52e,e0b9e731-3eb7-3db2-8e3d-918511d2a807,Ramonita441 Hoeger474,F,GENERAL PRACTICE,9410 FOUNTAIN MEDICAL CT,BONITA SPRINGS,FL,34135-4525,26.405196999999998,-81.76360600000001,39
0677fb42-a504-37f2-b8e2-e10515088ea7,3b47cbb5-f373-34a5-a732-17f3d14c1337,Rudolph554 Hartmann983,M,GENERAL PRACTICE,1154 LEE BLVD,LEHIGH ACRES,FL,33936-4852,26.525609999999997,-81.69968100000001,52
cca6cbe1-c85d-3b1b-9dc3-96ee0713c944,66b00fb6-63dd-3f7b-98b9-66cc1a56aa3f,Willard975 Bruen238,M,GENERAL PRACTICE,5220 LEE BLVD,LEHIGH ACRES,FL,33971-1021,26.525609999999997,-81.69968100000001,48
ba5b1766-aceb-37b7-b529-a94f9c547b7c,38eacf5d-0f4a-3226-baf0-160fb0c25469,Maia476 Larkin917,F,GENERAL PRACTICE,3507 LEE BLVD,LEHIGH ACRES,FL,33971-1303,26.525609999999997,-81.69968100000001,98
d39c6fb0-89f1-38da-a747-5d0a9fd4d5dd,502e0765-7b3b-3175-8e81-8cfba5114293,Timmy68 Stiedemann542,M,GENERAL PRACTICE,13451 MCGREGOR BLVD,FORT MYERS,FL,33919-5992,26.559034999999998,-81.891994,56
724b265c-568e-32eb-9383-e59a36aecb67,688f7652-1da0-3d7c-9436-f4fa42732789,Daren950 Carter549,M,GENERAL PRACTICE,410 DEL PRADO BLVD N,CAPE CORAL,FL,33909-2243,26.655205,-82.00428000000001,23
2386678b-4758-37ca-a5a2-363c85769554,c8b6e99d-1587-3330-bbd9-37777e48834e,Neta452 Smith67,F,GENERAL PRACTICE,17966 N TAMIAMI TRL,NORTH FORT MYERS,FL,33903-1414,26.722062,-81.863262,198
4e5838f2-2e3c-34a8-8e1f-e885194398ff,023897c9-7ef3-36ba-a5bd-382d1003161e,Ferdinand55 Ruecker817,M,GENERAL PRACTICE,2721 DEL PRADO BLVD S,CAPE CORAL,FL,33904-5783,26.655205,-82.00428000000001,34
3e6fef89-be2a-348c-8c33-8ff152f29bca,d4298940-a97b-35f2-8a65-e8fad816f184,Hannah56 Pouros728,F,GENERAL PRACTICE,13681 DOCTORS WAY,FT MYERS,FL,33912-4343,26.55052,-81.867802,791
09bd06d5-d67b-359b-9d06-339e1a2be080,f8782746-18fa-3b67-be61-4c41de41bfc5,Bess947 Legros616,F,GENERAL PRACTICE,3400 LEE BLVD,LEHIGH ACRES,FL,33971-1309,26.525609999999997,-81.69968100000001,68
185b6433-88db-3ce9-8039-6457bfe6afdb,2dc8c465-af01-327c-96f7-b418c2897ccf,Alvaro283 Smith67,M,GENERAL PRACTICE,2804 DEL PRADO BLVD S,CAPE CORAL,FL,33904-7283,26.655205,-82.00428000000001,68
7ba59f9b-0800-39f2-bc5f-b37ef4865116,aab12016-6b44-3901-b3a6-25aafdde47e9,Débora815 Quiñones183,F,GENERAL PRACTICE,13720 N CLEVELAND AVE,N FORT MYERS,FL,33903-4300,26.689447,-81.89440400000002,803
