Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
2ca6240c-06b1-895e-5a19-a36c55cee413,1983-08-13,,999-14-7153,S99958842,X396802X,Mr.,Octavio643,Montez99,,,S,white,hispanic,M,San Jose  San Jose  CR,466 Abshire Village Suite 1,Fort Myers,Florida,Lee County,33913,26.56153864177924,-81.8321843924147,904114.1299999998,0.0
8686afc4-4c66-a3bf-f6ba-6782746a3681,2021-05-24,,999-53-9265,,,,Matha641,Green467,,,,white,nonhispanic,F,Dover  Florida  US,867 Ortiz Lane Apt 5,Fort Myers,Florida,Lee County,33971,26.47308087949734,-81.65728847667955,2096.214,1828.0659999999998
25f32bc3-53e0-951c-8ce2-c04009b5f599,1958-03-28,1993-12-31,999-14-3572,S99924087,X41699640X,Mr.,Bart73,Dickens475,,,M,white,hispanic,M,Port Charlotte  Florida  US,423 Bernier Bypass,Fort Myers,Florida,Lee County,33905,26.53961870608057,-81.92131420750735,833528.3799999999,0.0
81fb9a8c-7c46-5494-a76a-d28b21140374,1969-10-18,,999-17-2890,S99952455,X6934203X,Mr.,Steven797,Jenkins714,,,M,white,nonhispanic,M,Palm Valley  Florida  US,275 Reichert Wall,Fort Myers,Florida,Lee County,33905,26.596012042118918,-81.85858210493575,1039807.6899999995,0.0
51ea1903-5bf1-5527-9ae8-b69cf124daf3,1969-07-23,,999-77-8455,S99981887,X78310302X,Mrs.,Freeda113,Doyle959,,Kreiger457,M,white,nonhispanic,F,Jacksonville  Florida  US,315 Nader Loaf,Fort Myers,Florida,Lee County,33919,26.56170396425895,-81.89114408689615,10507.689999999995,0.0
4a0a8618-26df-2ee5-392f-0cbba1ae27f5,1949-08-08,,999-52-9679,S99955560,X78813256X,Mr.,August363,Dietrich576,,,S,white,nonhispanic,M,Port St. Lucie  Florida  US,911 Kuphal Terrace Suite 10,Fort Myers,Florida,Lee County,33919,26.622726237296963,-81.93907162876673,1677601.2580000008,1923.012
40f37a6c-915b-c7d7-caf4-337b4daf4a06,2018-06-03,,999-92-4341,,,,Raquel318,Ibarra303,,,,white,hispanic,F,Guatemala City  Guatemala  GT,692 Kirlin Walk Apt 43,Fort Myers,Florida,Lee County,33990,26.61430695507972,-81.96799831469963,80422.0575,223.28249999999997
36deee00-a647-7e3e-d710-384fd923a94f,1953-06-22,,999-62-4801,S99989791,X58819202X,Mr.,Garth972,Fisher429,,,S,white,nonhispanic,M,Oakleaf Plantation  Florida  US,941 Borer Brook Suite 91,Fort Myers,Florida,Lee County,33901,26.493882302645524,-81.85532933602504,1577964.108000001,1044.452
224c1459-b043-c2ec-7572-6fac8c50b5a3,1939-08-10,2008-07-17,999-12-8165,S99913445,X84743351X,Mr.,Wally311,Lowe577,,,M,white,nonhispanic,M,Bellair-Meadowbrook Terrace  Florida  US,496 Borer Fork Unit 19,Fort Myers,Florida,Lee County,33966,26.676361656987122,-81.76864639626491,1547562.8800000004,553.89
695246d3-25f1-cb23-ebcf-c59359f5b8a6,1948-01-16,,999-27-2487,S99941846,X40834636X,Mr.,Herman763,Kiehn525,,,M,white,nonhispanic,M,Tallahassee  Florida  US,807 Kulas Skyway Apt 80,Fort Myers,Florida,Lee County,33971,26.683670364940273,-81.67683197112406,60522.74949999999,1822.6605000000002
17155846-f8ad-dd54-92cf-998ac2ac7ec5,1958-03-28,,999-32-5710,S99949480,X7812659X,Mr.,Alonso270,Armstrong51,,,M,white,hispanic,M,Clearwater  Florida  US,542 Lang Divide,Fort Myers,Florida,Lee County,33919,26.53999648496873,-81.9365877231291,1339753.4600000004,0.0
60030f1a-dd6f-4e91-60db-fd438e32bfc9,1964-02-22,,999-45-9616,S99943960,X56971394X,Mrs.,Lorine399,Schinner682,,Powlowski563,M,white,hispanic,F,Port St. Lucie  Florida  US,319 Kohler Ferry,Fort Myers,Florida,Lee County,33903,26.635970946772346,-81.81753555556254,1357462.7900000003,0.0
1b501682-b5a2-233c-3ba9-9d6d2f46c7d3,2014-05-05,,999-39-3938,,,,Irwin931,Hartmann983,,,,white,nonhispanic,M,Miami  Florida  US,405 Heathcote Station,Fort Myers,Florida,Lee County,33966,26.51006096678361,-81.7880703855707,180478.62,0.0
f7d2ec46-30d7-25e5-b7e9-7071b74efd16,1943-09-02,,999-54-4093,S99991928,X25881349X,Mr.,Pasquale620,Mann644,,,M,white,nonhispanic,M,Ridge Wood Heights  Florida  US,843 Weissnat Heights Unit 93,Fort Myers,Florida,Lee County,33966,26.55775368391089,-81.9314328956004,1792349.086000001,3193.1040000000007
626769ff-028e-8057-a935-8f6ff5831633,1962-12-21,,999-96-3034,S99976752,X55605234X,Mr.,Rod343,Walker122,,,M,white,nonhispanic,M,Hudson  Florida  US,378 Bauch Fork Unit 98,Fort Myers,Florida,Lee County,33905,26.676253356195133,-81.68962543093924,1036775.6099999992,0.0
79703bc7-2e60-f28a-af77-c5d8a9e95c44,2007-04-20,,999-57-5339,,,,Blair400,Leuschke194,,,,white,nonhispanic,M,Dania Beach  Florida  US,979 Quitzon Quay Apt 14,Fort Myers,Florida,Lee County,33903,26.591709587618777,-81.9357631877868,8118.609999999997,0.0
a20922ed-6f10-501e-750b-ad3d41239e69,2008-04-12,,999-68-1966,,,,Steve819,Streich926,,,,black,nonhispanic,M,Bonita Springs  Florida  US,226 Bartoletti Brook Unit 52,Fort Myers,Florida,Lee County,33919,26.758796705880133,-81.84409593797679,325105.79000000004,0.0
803d03d8-d9d2-e316-b6be-901f9cd92134,1988-04-24,,999-39-1680,S99944433,X45827290X,Mrs.,Kyra237,Bartell116,,Wolf938,M,white,nonhispanic,F,St. Petersburg  Florida  US,692 Schiller Rest,Fort Myers,Florida,Lee County,33916,26.75983496426936,-81.85083227281682,788365.7399999999,0.0
49ac8426-30af-3026-0d50-ef70b3c9a44c,2002-05-07,,999-83-4830,S99915936,,Mr.,Dale454,Considine820,,,,white,hispanic,M,North Palm Beach  Florida  US,335 Tillman Rue Apt 50,Fort Myers,Florida,Lee County,33919,26.51149210389274,-81.90265155255327,456928.2100000001,0.0
62d8fa63-f62a-8ad3-ea16-f8a5d4093f7c,2003-06-04,,999-61-2357,S99955010,,Mr.,Leroy603,Hoeger474,,,,white,nonhispanic,M,Port St. Lucie  Florida  US,1016 Mitchell Center,Fort Myers,Florida,Lee County,33912,26.728111669655924,-81.86634527915189,439415.3900000001,0.0
27342a33-9ace-4e14-8e4e-037c4e97552b,1986-12-21,,999-93-1606,S99967714,X78478879X,Mrs.,Patti584,Huel628,,Gerlach374,M,white,hispanic,F,South Daytona  Florida  US,799 Feeney Extension Suite 7,Fort Myers,Florida,Lee County,33903,26.547037671777648,-81.86894548517799,853601.3099999998,0.0
1673b99d-5173-9b16-146d-ee9312737608,1966-05-25,,999-85-8141,S99916883,X65045421X,Mr.,Luis923,Almaraz628,,,M,black,nonhispanic,M,Panama City  Panama  PA,757 Brown Parade,Fort Myers,Florida,Lee County,33901,26.5338470425937,-81.87951148632338,1301191.6500000001,0.0
3e68b4e3-ae16-e1c4-2879-d999b9cb9f90,1965-06-13,,999-84-8999,S99991386,X59372613X,Mr.,Lou594,Gerlach374,,,S,white,hispanic,M,Jacksonville  Florida  US,442 Stanton Lodge Apt 44,Fort Myers,Florida,Lee County,33971,26.531497936340163,-81.7382674926405,1361027.2200000002,0.0
e957f4b7-4a64-bff1-fbc9-602f32e3ba47,1939-08-10,2021-09-07,999-88-2060,S99949412,X25719397X,Mr.,Mckinley734,Willms744,,,M,white,nonhispanic,M,Hollywood  Florida  US,525 Wilderman Approach,Fort Myers,Florida,Lee County,33919,26.693859692318142,-81.72965595813704,1756604.8480000012,37104.272
99833017-4f5d-0a48-80ac-5b2a2f155998,1932-10-28,,999-76-7216,S99962390,X2509002X,Mr.,Elwood28,Zulauf375,,,S,white,nonhispanic,M,Miami Gardens  Florida  US,440 Bailey Bay Apt 85,Fort Myers,Florida,Lee County,33919,26.541545907422833,-81.71689812196007,2009545.0140000011,5622.256000000001
f3285c06-58b1-3b22-fda7-56edc8de1437,1962-11-17,,999-29-1540,S99998187,X56769328X,Mr.,Garret233,Sipes176,,,M,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,323 Veum Hollow,Fort Myers,Florida,Lee County,33971,26.654730811112803,-81.73143801341546,180135.78049999988,9039.829499999998
07950d49-0b56-45fe-c50f-7f34b03c4496,1953-08-21,,999-59-2242,S99965630,X38490703X,Mr.,Olin642,Reichert620,,,M,other,nonhispanic,M,Treasure Island  Florida  US,472 Thiel Common,Fort Myers,Florida,Lee County,,26.583777847039176,-81.96638341133152,1559886.672000001,1021.888
791c5162-251f-cf55-9bf4-6e56ab634f36,1966-06-28,,999-52-5609,S99964990,X38834633X,Mr.,Wm806,Pouros728,,,S,white,hispanic,M,Key Biscayne  Florida  US,265 D'Amore Light,Fort Myers,Florida,Lee County,33901,26.70781525553938,-81.87861619787795,1058891.6499999994,0.0
5cac400e-20f3-8a44-679e-fa71426ae2a1,1938-07-19,,999-19-1296,S99993894,X2496492X,Mrs.,Harriette8,Fisher429,,Veum823,M,white,nonhispanic,F,Lake Worth  Florida  US,768 Kihn Lane Suite 14,Fort Myers,Florida,Lee County,33903,26.665462782425198,-81.68225363360695,2050287.0500000007,235409.78999999998
d84f5ffa-f3b9-8ff3-eec4-a8c459712070,1970-06-26,,999-40-8343,S99919745,X57645545X,Mr.,Dario75,Kutch271,,,M,white,hispanic,M,Tallahassee  Florida  US,339 Hauck Ville Suite 38,Fort Myers,Florida,Lee County,33907,26.56232473505075,-81.91615161920616,74745.59350000002,2899.2765000000004
0322d56b-34a5-8408-e26c-e9753f06f0c7,1961-02-10,,999-49-6038,S99951786,X7175215X,Mrs.,Shaun461,Schuster709,,Padberg411,M,white,nonhispanic,F,Lauderhill  Florida  US,529 Maggio Hollow,Fort Myers,Florida,Lee County,33917,26.518608065319345,-81.6840722511043,1424946.7500000005,0.0
6b15d881-e14f-1cf8-5ff4-1a35201f8a7a,1970-02-12,,999-17-9095,S99964358,X72983176X,Ms.,Timika369,Hirthe744,,,S,white,nonhispanic,F,Cape Coral  Florida  US,667 Hansen Stravenue,Fort Myers,Florida,Lee County,33907,26.512547065189956,-81.69845295827886,1235494.8699999999,0.0
06990304-8cf3-c013-b078-a8a48bbbabfc,1939-08-10,,999-19-9685,S99940195,X87154505X,Mr.,Toney527,Weissnat378,,,M,white,nonhispanic,M,Oakleaf Plantation  Florida  US,775 Trantow Path,Fort Myers,Florida,Lee County,33916,26.637696642144757,-81.91544387888649,1712292.2040000013,2278.5159999999996
15f41047-09a4-f62b-0293-ae954b6a9558,1927-03-14,,999-98-8895,S99960107,X50953022X,Mr.,Van763,Rodriguez71,,,M,black,nonhispanic,M,Poinciana  Florida  US,608 Boyer Alley Suite 39,Fort Myers,Florida,Lee County,33912,26.59403189004014,-81.81047670940839,2205066.850000001,6770.529999999999
470db849-f309-fd8f-cab6-651851784c00,1948-12-17,,999-34-3477,S99993084,X72724536X,Ms.,Sigrid676,Stamm704,,,S,white,nonhispanic,F,Palm Beach Gardens  Florida  US,906 Anderson Highlands,Fort Myers,Florida,Lee County,33971,26.618659781495964,-81.75109540552414,1692778.6940000008,2181.1459999999997
22174b0d-0f87-732a-f1dc-0bdc6cb0a4ea,1990-01-24,,999-69-9593,S99969364,X87902643X,Mr.,Olen518,Jast432,,,M,white,nonhispanic,M,Carrollwood  Florida  US,192 Wolf Hollow Suite 0,Fort Myers,Florida,Lee County,33917,26.689613749812917,-81.86413260500372,54381.496999999996,3879.742999999999
a2f81efd-c42e-0584-b9bb-63ba4880da3d,1969-04-25,,999-49-4645,S99922456,X20542677X,Mrs.,Dorie139,Hills818,,Lemke654,M,white,nonhispanic,F,Alafaya  Florida  US,1056 Hudson Junction,Fort Myers,Florida,Lee County,33916,26.592726049028844,-81.84697645668746,1247907.69,0.0
adeae86d-7dfe-e798-51b8-f8b8ab3bb4cd,1999-09-10,,999-30-1164,S99966445,X47297887X,Mr.,Wilfredo622,Dibbert990,,,,black,nonhispanic,M,Neptune Beach  Florida  US,670 Huels Estate Suite 33,Fort Myers,Florida,Lee County,33912,26.527554700769635,-81.88055299637277,68325.46399999999,8083.8160000000025
c307cdc7-e8c9-7186-2c66-cc0c3dbf3171,2018-10-04,,999-61-9155,,,,Joana79,Koelpin146,,,,white,nonhispanic,F,South Pasadena  Florida  US,560 Rohan Loaf Unit 93,Fort Myers,Florida,Lee County,33990,26.569593299775494,-81.81539428202,75109.2375,223.28249999999997
ee2b00cd-5625-4f97-57fc-e7f740351105,2004-09-22,,999-71-6580,S99954387,,,Kamala553,Carroll471,,,,white,hispanic,F,Miramar  Florida  US,597 Kshlerin Heights Unit 49,Fort Myers,Florida,Lee County,33913,26.682826263233952,-81.91673889637357,409879.82000000007,0.0
9f18b036-3c04-e31e-2082-d8a635018395,1944-05-23,,999-82-9278,S99982541,X74329287X,Mrs.,Marvella276,Kris249,,Kessler503,M,white,nonhispanic,F,Orlando  Florida  US,880 Schiller Vista Unit 20,Fort Myers,Florida,Lee County,33913,26.646668193619778,-81.93458962109283,1835905.7580000008,3336.4320000000007
e41916ad-0944-8a17-adf1-6b8bc7a298df,1984-11-23,,999-83-6768,S99910864,X49459606X,Mrs.,Sondra191,Morissette863,,Hahn503,M,white,hispanic,F,Hialeah  Florida  US,699 Stiedemann Frontage road Apt 83,Fort Myers,Florida,Lee County,,26.67717508677561,-81.81032029566356,172278.56000000003,0.0
c0b2ede1-8f15-1f64-3202-2661d840f4d9,2006-05-14,,999-86-6096,,,,Sherrell611,Moen819,,,,black,nonhispanic,F,Watergate  Florida  US,1081 Dare Byway,Fort Myers,Florida,Lee County,33907,26.67696785797567,-81.92185438927389,366008.68000000005,0.0
fce3194a-5726-6aba-8f56-3d15b6087f90,2018-07-13,,999-38-5610,,,,Nobuko304,Kunze215,,,,white,nonhispanic,F,Merritt Island  Florida  US,208 Parker Boulevard Apt 76,Fort Myers,Florida,Lee County,33966,26.553342124891927,-81.68812803512078,69099.83,132.68999999999997
d517721d-176a-ed9d-102f-05f2cd247e89,2002-03-29,,999-24-4520,S99984783,,Ms.,Carley868,Smith67,,,,white,nonhispanic,F,Monticello  Florida  US,1020 Hagenes Divide,Fort Myers,Florida,Lee County,33966,26.607070986910262,-81.82067108642124,468228.2100000001,0.0
d419005c-d49c-191d-907b-a1c267964bb1,2012-07-20,,999-64-8585,,,,Reynaldo722,Wolf938,,,,white,nonhispanic,M,Cape Coral  Florida  US,326 Trantow Orchard,Fort Myers,Florida,Lee County,,26.60246681686321,-81.8953856253744,6449.759999999999,0.0
60a7e56f-7583-cdb4-f6fd-01756e55950c,1923-03-06,1979-01-02,999-99-9724,S99980976,X27555464X,Mrs.,Tiara667,Williamson769,,Hills818,M,black,nonhispanic,F,Milton  Florida  US,249 Koepp Branch,Fort Myers,Florida,Lee County,33990,26.62000089487674,-81.74149398248407,146257.4945,1208.8654999999999
436fe571-32d6-26e2-1919-c85b9333b936,1948-05-22,,999-56-1900,S99973589,X23122128X,Ms.,Dorotea472,Almonte426,,,S,white,hispanic,F,La Paz  Baja California  MX,104 Haley Extension,Fort Myers,Florida,Lee County,33919,26.62720085193958,-81.80028417241931,1708804.1440000008,2441.266
dda67f0e-d9c5-fb56-ef5b-fa7545577f06,1952-03-06,,999-84-2069,S99936423,X13089982X,Mrs.,Juliann385,Witting912,,Howe413,M,white,nonhispanic,F,Longwood  Florida  US,146 Goyette Arcade Unit 17,Fort Myers,Florida,Lee County,33966,26.683605985253276,-81.83547840652622,213972.40199999983,10421.728
1a2018de-bddf-4ca0-0513-115a6f73cb99,1954-07-10,,999-72-2873,S99952769,X30710445X,Mrs.,Eula461,Satterfield305,,VonRueden376,M,white,nonhispanic,F,Forest City  Florida  US,335 Rath Junction Unit 17,Fort Myers,Florida,Lee County,33919,26.626887050515844,-81.83497784768869,1603293.5300000007,952.21
d287a437-eee4-dcb2-974f-8e1a93227170,1945-04-23,,999-10-3981,S99992982,X26434385X,Mr.,Clarence5,Hessel84,,,S,white,nonhispanic,M,Freeport  Florida  US,603 Aufderhar Approach,Fort Myers,Florida,Lee County,33916,26.6675955763332,-81.80735421511358,167884.54200000002,1272.078
d0434759-783f-c4d3-2f2f-6d623ad6cc52,1961-01-23,,999-67-1945,S99994324,X88064640X,Mrs.,Skye332,Hammes673,,Hammes673,M,white,nonhispanic,F,Tampa  Florida  US,882 Pfeffer Annex Unit 48,Fort Myers,Florida,Lee County,33966,26.65155356812545,-81.92813816244629,1433946.7500000005,0.0
74c7af17-875a-f9d5-6fa0-a312f633b770,1957-01-18,,999-54-5359,S99911693,X50391202X,Mrs.,Mahalia897,Schamberger479,,Hartmann983,M,white,nonhispanic,F,Brandon  Florida  US,623 Kreiger Stravenue Suite 60,Fort Myers,Florida,Lee County,,26.662135832805486,-81.93454444631085,1554566.2800000007,0.0
6ee580c0-8873-f2ef-e01a-f4f0c7d18086,2006-02-25,,999-15-7733,,,,Lupe126,Dicki44,,,,white,nonhispanic,M,Broadview Park  Florida  US,763 Lynch Fort Apt 94,Fort Myers,Florida,Lee County,33905,26.57843421382258,-81.88414190077228,383008.68000000005,0.0
b2af00ff-7517-6dcc-b5f8-a91c7ec427da,1995-01-10,,999-76-9925,S99985635,X19561784X,Ms.,Carla633,Leal292,,,,white,hispanic,F,San Juan  Puerto Rico  PR,805 Fahey Station,Fort Myers,Florida,Lee County,,26.720087414989695,-81.83751457745855,648044.85,0.0
15af7edc-3921-a1eb-97f6-a4404c9e1b40,1952-01-18,,999-96-4264,S99969428,X12706468X,Mrs.,Santos184,Brown30,,Lowe577,M,white,nonhispanic,F,Sarasota  Florida  US,889 Kertzmann Grove,Fort Myers,Florida,Lee County,33912,26.589857830748265,-81.89768143526499,167849.15400000004,522.226
b97c6e40-040e-9013-86b5-4eded3a1a8f5,1967-02-12,,999-91-4805,S99967294,X69986665X,Mrs.,Charles364,Powlowski563,,Friesen796,M,white,nonhispanic,F,Aventura  Florida  US,915 Morissette Alley Unit 19,Fort Myers,Florida,Lee County,33905,26.628442707721756,-81.73354044389244,1261278.83,0.0
394cd4bc-c015-4c71-5b0e-881e24a563d8,2019-02-04,,999-13-6954,,,,Lovie151,Reinger292,,,,white,nonhispanic,F,South Miami Heights  Florida  US,120 Kshlerin Trace Apt 19,Fort Myers,Florida,Lee County,33907,26.51921665509868,-81.81870071329126,69999.19750000001,1397.7524999999998
a574bf78-e2f3-bee3-36aa-9f046aa46d56,2004-03-17,,999-65-5773,S99944524,,,Lorena247,Cervantes583,,,,white,hispanic,F,Caguas  Puerto Rico  PR,1083 Conn Haven,Fort Myers,Florida,Lee County,33916,26.67986043483159,-81.90390825944127,432379.88000000006,599.9399999999998
bf91a8af-1929-561b-49df-bee2d732deb1,1940-08-31,,999-80-6145,S99997457,X10642126X,Ms.,Whitney250,Schmidt332,,,S,white,hispanic,F,Miami  Florida  US,789 Predovic Gateway Apt 35,Fort Myers,Florida,Lee County,33916,26.65701041298073,-81.98347114279217,296692.2574999999,11442.892499999996
ccdd9c10-669b-e040-b689-5102cf1fc213,1923-03-06,2005-09-11,999-31-1189,S99985552,X72767263X,Mrs.,Rea30,Barrows492,,Herzog843,M,black,nonhispanic,F,Homosassa Springs  Florida  US,280 Hackett Camp,Fort Myers,Florida,Lee County,33917,26.645133186181823,-81.89311885029538,349088.28500000003,40766.305
3b6f21f8-1f2f-80fb-ea5e-c4f1dd42c6f1,1980-12-07,,999-15-1285,S99944123,X14848234X,Mr.,Nicolás801,Zarate81,,,M,white,hispanic,M,Guatemala City  Guatemala  GT,357 Cassin Vale Suite 76,Fort Myers,Florida,Lee County,33919,26.634630124304575,-81.9237773054795,970849.6999999997,0.0
384ac7f9-7fb7-c27a-757b-478a5c458bbd,1982-06-18,,999-93-3140,S99993182,X29082260X,Mr.,Miguel815,Kunze215,,,M,white,nonhispanic,M,West Melbourne  Florida  US,760 Feil Loaf Apt 84,Fort Myers,Florida,Lee County,33919,26.510991539665945,-81.831026366012,942091.3799999998,0.0
ae5ccdb6-9068-38b8-d9b2-63bb9a9563cc,2009-01-22,,999-43-7333,,,,Shante445,Kerluke267,,,,white,nonhispanic,F,Sarasota  Florida  US,777 Little Corner Suite 86,Fort Myers,Florida,Lee County,33905,26.695780552727328,-81.89035803015138,323647.47000000003,0.0
b761ea47-4390-cc83-d4c0-7d6c940981bb,2003-01-29,,999-74-3657,S99994070,,Ms.,Dan465,Walsh511,,,,white,hispanic,F,Hernando  Florida  US,650 Kris Parade,Fort Myers,Florida,Lee County,,26.502487627024884,-81.71225245135214,455915.3900000001,0.0
5af7a033-03fa-cd26-bf8d-aae08194c330,2005-11-20,,999-35-6262,S99914695,,,Suzanne628,Harvey63,,,,white,nonhispanic,F,Kendall  Florida  US,456 Goyette Fork Apt 41,Fort Myers,Florida,Lee County,33901,26.540838483306118,-81.83386270792137,381808.68000000005,0.0
be1c00de-cedb-98c6-b608-3a54ce35e6b4,1973-10-04,,999-51-1069,S99998670,X75418524X,Mrs.,Trisha327,Brown30,,Weber641,M,white,nonhispanic,F,Clermont  Florida  US,859 Mann Parade Apt 29,Fort Myers,Florida,Lee County,33903,26.701906813100276,-81.85710135313056,1149500.9799999997,0.0
3747af93-c495-6943-512e-1ee0e843ffed,1984-11-09,,999-44-3930,S99998714,X11843060X,Mr.,Ezekiel373,Hartmann983,,,M,asian,nonhispanic,M,Country Club  Florida  US,424 Strosin Heights,Fort Myers,Florida,Lee County,33916,26.50161952981662,-81.78641432299497,113539.92800000001,6838.6320000000005
c6fa17c8-956b-1be7-fa98-2e28357bbb1f,1953-08-29,,999-29-4969,S99943546,X87952536X,Mr.,Dorian295,Yost751,,,S,white,nonhispanic,M,Miami  Florida  US,890 Weber Green Apt 3,Fort Myers,Florida,Lee County,33917,26.622806009951983,-81.80612238462844,64116.72999999999,2556.2599999999998
b98a6082-b871-1492-48e7-a830770694b9,1960-02-06,,999-86-3451,S99984407,X43614820X,Mrs.,Altagracia629,Stehr398,,Welch179,M,white,nonhispanic,F,Winter Park  Florida  US,890 Roob Lane Unit 20,Fort Myers,Florida,Lee County,33990,26.62718179272029,-81.85129908406776,188484.25349999985,9770.816499999995
23a54147-e0b8-822f-fb91-b41110c7dc85,2004-01-08,,999-58-1869,S99933814,,,Ming325,Kirlin939,,,,white,nonhispanic,F,Spring Hill  Florida  US,855 Ryan Wynd,Fort Myers,Florida,Lee County,33919,26.69697974489776,-81.86608279434977,54941.990999999995,7637.829000000002
874fa744-023e-cd1a-e353-45d103c95e8f,1970-04-21,,999-31-4280,S99981365,X15831493X,Mr.,Mervin111,Klocko335,,,M,white,nonhispanic,M,Hialeah  Florida  US,222 Goodwin Harbor,Fort Myers,Florida,Lee County,33907,26.577944682075064,-81.89278614194444,1208294.8699999999,0.0
8a8feb06-1c44-a7a7-97d6-f14287524fad,1982-08-01,,999-68-2311,S99928016,X13610419X,Mrs.,Soraya693,Lubowitz58,,Schroeder447,M,black,nonhispanic,F,Grove City  Florida  US,303 Treutel Green Suite 50,Fort Myers,Florida,Lee County,33917,26.638337478834373,-81.66468698143602,171991.38,0.0
491f268e-cc84-979e-2152-e2b30ef4d445,2013-10-10,,999-38-6080,,,,Williams176,Gusikowski974,,,,white,nonhispanic,M,Town 'n' Country  Florida  US,444 Anderson Camp,Fort Myers,Florida,Lee County,33990,26.664607194750012,-81.93794576435936,196690.90750000003,223.28249999999997
ef95d649-7d10-d4cc-fc9e-6dc028821439,1982-04-05,,999-19-9601,S99985398,X79589482X,Mr.,Irwin931,Cremin516,,,S,white,hispanic,M,Miami  Florida  US,327 Moen Path,Fort Myers,Florida,Lee County,33913,26.742343433759334,-81.8337965249887,41609.627499999995,2131.7525
